510,MovieID,ActorID,Character Name,creditOrder,pay,screentime
3458,345,357,Ozzie,5,,
3459,345,254,Vincent,6,,
3460,345,1059,Dwayne,7,,
3461,345,1254,Gladys,8,,
3462,345,1248,Lou,9,,
3463,346,1129,Michael Newman,1,,
3464,346,1553,Donna Newman,2,,
3465,346,561,Morty,3,,
3466,346,1982,Ammer,4,,
3467,346,1130,Ted Newman,5,,
3468,346,1983,Trudy Newman,6,,
3469,346,84,Bill,7,,
3470,346,1984,Ben Newman at 7 Years Old,8,,
3471,346,1985,Ben at 17 Years Old,9,,
3472,347,1117,Billy,1,,
3473,347,1014,Colin Sullivan,2,,
3474,347,107,Frank Costello,3,,
3475,347,1439,Dignam,4,,
3476,347,1986,Queenan,5,,
3477,347,1987,Mr. French,6,,
3478,347,1988,Madolyn,7,,
3479,347,1356,Trooper Brown,8,,
3480,347,247,Ellerby,9,,
3481,348,1989,Nestor,1,,
3482,348,1990,Raul,2,,
3483,348,1991,Rinaldo,3,,
3484,348,1992,Lombardo,4,,
3485,348,53,Ramon,5,,
3486,348,1195,Mumble,6,,
3487,348,1993,Gloria,7,,
3488,348,1398,Memphis,8,,
3489,348,283,Norma Jean,9,,
3490,349,1123,Larry Daley,1,,
3491,349,1465,Rebecca,2,,
3492,349,1994,Cecil,3,,
3493,349,1995,Gus,4,,
3494,349,461,Reginald,5,,
3495,349,1996,Nick Daley,6,,
3496,349,1997,Dr. McPhee,7,,
3497,349,53,Teddy Roosevelt,8,,
3498,349,1998,Erica Daley,9,,
3499,350,1229,Lightning McQueen,1,,
3500,350,1999,Doc Hudson,2,,
3501,350,875,Sally Carrera,3,,
3502,350,2000,Mater,4,,
3503,350,1469,Ramone,5,,
3504,350,1102,Luigi,6,,
3505,350,2001,Guido,7,,
3506,350,2002,Flo,8,,
3507,350,1292,Sarge,9,,
3508,351,519,Robert Langdon,1,,
3509,351,2003,Sophie Neveu,2,,
3510,351,1399,Sir Leigh Teabing,3,,
3511,351,978,Captain Bezu Fache,4,,
3512,351,1488,Silas,5,,
3513,351,784,Bishop Manuel Aringarosa,6,,
3514,351,914,Andre Vernet,7,,
3515,351,2004,Remy Jean,8,,
3516,351,2005,Lt. Collet,9,,
3517,352,19,Ethan Hunt,1,,
3518,352,494,Owen Davian,2,,
3519,352,624,Luther,3,,
3520,352,2006,Musgrave,4,,
3521,352,2007,Julia,5,,
3522,352,2008,Declan,6,,
3523,352,2009,Lindsey Farris,7,,
3524,352,2010,Zhen,8,,
3525,352,2011,Benji,9,,
3526,353,1540,James Bond,1,,
3527,353,2012,Vesper Lynd,2,,
3528,353,2013,Le Chiffre,3,,
3529,353,869,M,4,,
3530,353,2014,Felix Leiter,5,,
3531,353,1509,Rene Mathis,6,,
3532,353,2015,Solange,7,,
3533,353,2016,Alex Dimitrios,8,,
3534,353,2017,Steven Obanno,9,,
3535,354,207,Jack Sparrow,1,,
3536,354,1528,Will Turner,2,,
3537,354,1730,Elizabeth Swann,3,,
3538,354,1731,Norrington,4,,
3539,354,2018,Davy Jones,5,,
3540,354,1111,Governor Weatherby Swann,6,,
3541,354,1732,Pintel,7,,
3542,354,1733,Ragetti,8,,
3543,354,2019,Gibbs,9,,
3544,355,1398,Logan,1,,
3545,355,512,Ororo Munroe,2,,
3546,355,1399,Erik Lehnsherr,3,,
3547,355,932,Charles Xavier,4,,
3548,355,868,Jean Grey,5,,
3549,355,1401,Marie,6,,
3550,355,1318,Dr. Henry 'Hank' McCoy,7,,
3551,355,1400,Scott Summers,8,,
3552,355,1722,Raven Darkholme,9,,
3553,356,2020,Clark Kent,1,,
3554,356,2021,Lois Lane,2,,
3555,356,929,Lex Luthor,3,,
3556,356,1400,Richard White,4,,
3557,356,1178,Kitty Kowalski,5,,
3558,356,623,Perry White,6,,
3559,356,2022,Jimmy Olsen,7,,
3560,356,2023,Martha Kent,8,,
3561,356,2024,Jor-El,9,,
3562,357,2025,Juno MacGuff,1,,
3563,357,2026,Paulie Bleeker,2,,
3564,357,2027,Vanessa Loring,3,,
3565,357,1958,Mark Loring,4,,
3566,357,1254,Bren MacGuff,5,,
3567,357,1654,Mac MacGuff,6,,
3568,357,2028,Leah,7,,
3569,357,2029,Gerta Rauss,8,,
3570,357,2030,Rollo,9,,
3571,358,2031,Ben Stone,1,,
3572,358,2032,Alison Scott,2,,
3573,358,2033,Pete,3,,
3574,358,1058,Debbie,4,,
3575,358,2034,Jason,5,,
3576,358,2035,Jay,6,,
3577,358,1985,Jonah,7,,
3578,358,2036,Martin,8,,
3579,358,2037,Jodi,9,,
3580,359,701,Doug Madsen,1,,
3581,359,1,Woody Stevens,2,,
3582,359,514,Bobby Davis,3,,
3583,359,829,Dudley Frank,4,,
3584,359,31,Jack,5,,
3585,359,1392,Maggie,6,,
3586,359,2038,Red,7,,
3587,359,2039,Murdock,8,,
3588,359,2040,Kelly Madsen,9,,
3589,361,1493,Dave,1,,
3590,361,2041,Ian,2,,
3591,361,2042,Claire,3,,
3592,361,1974,Gail,4,,
3593,361,1960,Alvin,5,,
3594,361,2043,Simon,6,,
3595,361,2044,Theodore,7,,
3596,361,2045,Female Intern #1,8,,
3597,361,2046,Female Intern #2,9,,
3598,362,1014,Jason Bourne,1,,
3599,362,1784,Nicky Parsons,2,,
3600,362,659,Noah Vosen,3,,
3601,362,248,Ezra Kramer,4,,
3602,362,2047,Simon Ross,5,,
3603,362,2048,Paz,6,,
3604,362,1383,Dr. Albert Hirsch,7,,
3605,362,1079,Pam Landy,8,,
3606,362,1786,Tom Cronin,9,,
3607,363,88,Homer Simpson,1,,
3608,363,1983,Marge Simpson,2,,
3609,363,2049,Bart Simpson,3,,
3610,363,1054,Lisa Simpson,4,,
3611,363,919,Professor Frink,5,,
3612,363,1224,Scratchy,6,,
3613,363,2050,Milhouse Van Houten,7,,
3614,363,2051,Booberella,8,,
3615,363,1715,Russ Cargill,9,,
3616,364,1975,Giselle,1,,
3617,364,1568,Robert Philip,2,,
3618,364,1400,Prince Edward,3,,
3619,364,1371,Nathaniel,4,,
3620,364,2052,Nancy Tremaine,5,,
3621,364,2053,Morgan Philip,6,,
3622,364,736,Queen Narissa,7,,
3623,364,1470,The Narrator,8,,
3624,364,2054,Pip in Andalasia,9,,
3625,365,614,Frank Lucas,1,,
3626,365,1428,Richie Roberts,2,,
3627,365,2055,Huey Lucas,3,,
3628,365,2056,Detective Trupo,4,,
3629,365,2057,Eva,5,,
3630,365,1087,Lou Toback,6,,
3631,365,2058,Nate,7,,
3632,365,1441,Freddie Spearman,8,,
3633,365,2059,Moses Jones,9,,
3634,366,6,John McClane,1,,
3635,366,2060,Thomas Gabriel,2,,
3636,366,1960,Matthew 'Matt' Farrell,3,,
3637,366,2010,Mai Linh,4,,
3638,366,2061,FBI Deputy Director Miguel Bowman,5,,
3639,366,2062,Trey,6,,
3640,366,2063,Casper,7,,
3641,366,2064,Frederick 'Warlock' Kaludis,8,,
3642,366,2065,Russo,9,,
3643,367,1896,Mr. Fantastic,1,,
3644,367,1897,Invisible Woman,2,,
3645,367,1898,Human Torch,3,,
3646,367,1899,The Thing,4,,
3647,367,1900,Dr. Doom,5,,
3648,367,1902,Alicia Masters,6,,
3649,367,2066,General Hager,7,,
3650,367,1284,The Silver Surfer,8,,
3651,367,2067,The Silver Surfer,9,,
3652,368,967,Ben Gates,1,,
3653,368,1799,Riley Poole,2,,
3654,368,1798,Abigail Chase,3,,
3655,368,976,Patrick Gates,4,,
3656,368,1189,Emily Appleton,5,,
3657,368,657,Mitch Wilkinson,6,,
3658,368,488,Sadusky,7,,
3659,368,1299,The President,8,,
3660,368,2068,Connor,9,,
3661,369,1160,Carter,1,,
3662,369,1155,Lee,2,,
3663,369,1639,Reynard,3,,
3664,369,2069,Kenji,4,,
3665,369,2070,George,5,,
3666,369,2071,Dragon Lady,6,,
3667,369,2072,Genevieve,7,,
3668,369,2073,Soo Yung,8,,
3669,369,1156,Ambassador Han,9,,
3670,370,2074,Remy,1,,
3671,370,2075,Skinner,2,,
3672,370,2076,Linguini,3,,
3673,370,223,Django,4,,
3674,370,2077,Emile,5,,
3675,370,2078,Anton Ego,6,,
3676,370,1718,Gusteau,7,,
3677,370,2079,Colette,8,,
3678,370,1977,Horst,9,,
3679,371,2080,Sam Witwicky,1,,
3680,371,2081,Mikaela Banes,2,,
3681,371,2082,Captain Lennox,3,,
3682,371,1685,USAF Tech Sergeant Epps,4,,
3683,371,2083,Maggie Madsen,5,,
3684,371,1356,Glen Whitmann,6,,
3685,371,976,Defense Secretary John Keller,7,,
3686,371,1584,Agent Simmons,8,,
3687,371,1380,Tom Banacheck,9,,
3688,372,1548,Harry Potter,1,,
3689,372,1550,Dudley Dursley,2,,
3690,372,2084,Piers,3,,
3691,372,2085,Malcolm,4,,
3692,372,2086,Mrs. Arabella Figg,5,,
3693,372,2087,TV Weatherman,6,,
3694,372,1549,Petunia Dursley,7,,
3695,372,1551,Vernon Dursley,8,,
3696,372,2088,Mafalda Hopkirk (voice) (as Jessica Stevenson),9,,
3697,373,971,Robert Neville,1,,
3698,373,2089,Anna,2,,
3699,373,2090,Ethan,3,,
3700,373,2091,Zoe Neville,4,,
3701,373,2092,Marley Neville,5,,
3702,373,2093,Mike - Military Escort,6,,
3703,373,2094,TV Personality,7,,
3704,373,1816,Alpha Male,8,,
3705,373,2095,Alpha Female,9,,
3706,374,450,Shrek,1,,
3707,374,253,Donkey,2,,
3708,374,1039,Princess Fiona,3,,
3709,374,1464,Puss in Boots,4,,
3710,374,1470,Queen,5,,
3711,374,1659,King,6,,
3712,374,1040,Prince Charming,7,,
3713,374,843,Merlin,8,,
3714,374,2096,Artie,9,,
3715,375,1650,Spider-Man,1,,
3716,375,874,Mary Jane Watson,2,,
3717,375,1651,New Goblin,3,,
3718,375,1059,Sandman,4,,
3719,375,2097,Venom,5,,
3720,375,1778,Gwen Stacy,6,,
3721,375,1653,May Parker,7,,
3722,375,1654,J. Jonah Jameson,8,,
3723,375,940,Captain Stacy,9,,
3724,376,207,Jack Sparrow,1,,
3725,376,1137,Captain Hector Barbossa,2,,
3726,376,1528,Will Turner,3,,
3727,376,1730,Elizabeth Swann,4,,
3728,376,1731,Norrington,5,,
3729,376,2018,Davy Jones,6,,
3730,376,1111,Governor Weatherby Swann,7,,
3731,376,1732,Pintel,8,,
3732,376,1733,Ragetti,9,,
3733,377,2098,Older Jamal,1,,
3734,377,2099,Sergeant Srinivas,2,,
3735,377,2100,Prem,3,,
3736,377,2101,Director,4,,
3737,377,2102,Vision Mixer,5,,
3738,377,2103,Older Latika,6,,
3739,377,2104,Police Inspector,7,,
3740,377,2105,Youngest Salim,8,,
3741,377,2106,Youngest Jamal,9,,
3742,378,439,Walt Kowalski,1,,
3743,378,2107,Father Janovich,2,,
3744,378,2108,Thao,3,,
3745,378,2109,Sue,4,,
3746,378,2110,Mitch Kowalski,5,,
3747,378,2111,Karen Kowalski,6,,
3748,378,2112,Ashley Kowalski,7,,
3749,378,1963,Steve Kowalski,8,,
3750,378,2113,Barber Martin,9,,
3751,379,2114,Bella Swan,1,,
3752,379,2115,Renï¿½e,2,,
3753,379,2116,Phil,3,,
3754,379,2117,Charlie Swan,4,,
3755,379,2118,Billy Black,5,,
3756,379,2119,Jacob Black,6,,
3757,379,2120,Tyler,7,,
3758,379,2121,Eric,8,,
3759,379,2122,Mike Newton,9,,
3760,380,2123,Sophie,1,,
3761,380,1016,Bill,2,,
3762,380,599,Sam,3,,
3763,380,2124,Sam's PA,4,,
3764,380,912,Harry,5,,
3765,380,2125,Harry's Housekeeper,6,,
3766,380,2126,Harry's Driver,7,,
3767,380,2127,Lisa,8,,
3768,380,2128,Ali,9,,
3769,382,906,Carrie Bradshaw,1,,
3770,382,364,Samantha Jones,2,,
3771,382,2129,Charlotte York,3,,
3772,382,2130,Miranda Hobbes,4,,
3773,382,2131,Mr. Big,5,,
3774,382,1569,Enid Frick,6,,
3775,382,1968,Louise,7,,
3776,382,2132,Steve Brady,8,,
3777,382,985,Harry Goldenblatt,9,,
3778,383,1936,Wesley,1,,
3779,383,10,Sloan,2,,
3780,383,1538,Fox,3,,
3781,383,2133,Pekwarsky,4,,
3782,383,1938,Cross,5,,
3783,383,2134,The Gunsmith,6,,
3784,383,2135,Cathy,7,,
3785,383,2136,The Repairman,8,,
3786,383,2137,Mr. X,9,,
3787,384,1695,Maxwell Smart,1,,
3788,384,1471,Agent 99,2,,
3789,384,1534,Agent 23,3,,
3790,384,2138,The Chief,4,,
3791,384,2133,Siegfried,5,,
3792,384,1894,Agent 91,6,,
3793,384,2139,Larabee,7,,
3794,384,198,The President,8,,
3795,384,115,Agent 13,9,,
3796,385,688,Horton,1,,
3797,385,1695,Mayor,2,,
3798,385,2140,Kangaroo,3,,
3799,385,1977,Vlad,4,,
3800,385,2031,Morton,5,,
3801,385,2141,Councilman,6,,
3802,385,1630,Dr. Mary Lou Larue,7,,
3803,385,1985,Tommy,8,,
3804,385,2142,Sally O'Malley,9,,
3805,386,1589,Po,1,,
3806,386,410,Shifu,2,,
3807,386,1538,Tigress,3,,
3808,386,2143,Tai Lung,4,,
3809,386,1155,Monkey,5,,
3810,386,2031,Mantis,6,,
3811,386,1417,Viper,7,,
3812,386,2041,Crane,8,,
3813,386,2144,Oogway,9,,
3814,387,2145,Tony Stark,1,,
3815,387,831,Rhodey,2,,
3816,387,1708,Obadiah Stane,3,,
3817,387,835,Pepper Potts,4,,
3818,387,1973,Christine Everhart,5,,
3819,387,2146,Yinsen,6,,
3820,387,2147,Raza,7,,
3821,387,2148,Agent Coulson,8,,
3822,387,2149,General Gabriel,9,,
3823,388,2150,Bruce Banner,1,,
3824,388,1227,Betty Ross,2,,
3825,388,683,Emil Blonsky,3,,
3826,388,1009,General 'Thunderbolt' Ross,4,,
3827,388,2151,Samuel Sterns,5,,
3828,388,2068,Leonard,6,,
3829,388,2152,Major Kathleen Sparr,7,,
3830,388,2153,General Joe Greller,8,,
3831,388,2154,Voice of The Incredible Hulk,9,,
3832,389,971,John Hancock,1,,
3833,389,2155,Mary,2,,
3834,389,1958,Ray,3,,
3835,389,2156,Aaron,4,,
3836,389,2157,Red,5,,
3837,389,2158,Man Mountain,6,,
3838,389,2159,Matrix,7,,
3839,389,2160,Mike,8,,
3840,389,92,Jeremy,9,,
3841,390,1123,Alex,1,,
3842,390,518,Marty,2,,
3843,390,1885,Melman,3,,
3844,390,952,Gloria,4,,
3845,390,1886,Julien,5,,
3846,390,1590,Maurice,6,,
3847,390,1501,Mort,7,,
3848,390,1506,Zuba,8,,
3849,390,247,Makunga,9,,
3850,391,1527,Daisy,1,,
3851,391,722,Benjamin Button,2,,
3852,391,724,Caroline,3,,
3853,391,2161,Dorothy Baker (as Faune Chambers),4,,
3854,391,158,Monsieur Gateau,5,,
3855,391,2162,Blanche Devereux,6,,
3856,391,2163,Martin Gateau (as Jacob Wood),7,,
3857,391,2164,Man at Train Station,8,,
3858,391,2165,Teddy Roosevelt,9,,
3859,393,140,Indiana Jones,1,65000000,
3860,393,1527,Irina Spalko,2,,
3861,393,1443,Marion Ravenwood,3,,
3862,393,2080,Mutt Williams,4,,
3863,393,1987,Mac' George Michale,5,,
3864,393,2166,Professor Oxley,6,,
3865,393,1881,Dean Charles Stanforth,7,,
3866,393,2167,Dovchenko,8,,
3867,393,2168,Russian Suit,9,,
3868,394,862,Bruce Wayne,1,,
3869,394,1435,Joker,2,,
3870,394,2169,Harvey Dent,3,,
3871,394,1605,Alfred,4,,
3872,394,2170,Rachel,5,,
3873,394,537,Gordon,6,,
3874,394,10,Lucius Fox,7,,
3875,394,2171,Ramirez,8,,
3876,394,2172,Wuertz,9,,
3877,395,1540,James Bond,1,,
3878,395,2173,Camille,2,,
3879,395,2174,Dominic Greene,3,,
3880,395,869,M,4,,
3881,395,1509,Rene Mathis,5,,
3882,395,2175,Strawberry Fields,6,,
3883,395,2014,Felix Leiter,7,,
3884,395,2176,Gregg Beam,8,,
3885,395,2177,Mr. White,9,,
3886,396,2178,Prince Caspian,1,,
3887,396,1932,Lucy Pevensie,2,,
3888,396,1933,Edmund Pevensie,3,,
3889,396,1934,Peter Pevensie,4,,
3890,396,1935,Susan Pevensie,5,,
3891,396,2179,Miraz,6,,
3892,396,1672,Trumpkin,7,,
3893,396,2180,Nikabrik,8,,
3894,396,2181,Doctor Cornelius,9,,
3895,398,1856,Veck Simms,2,,
3896,398,2182,Amy,3,,
3897,398,2183,Maya,4,,
3898,398,1053,Mom,5,,
3899,398,2184,Stuart,6,,
3900,398,2185,Chief Brooks,7,,
3901,398,2186,Cmdr. James Kent,8,,
3902,398,2187,Sergeant Howard,9,,
3903,399,671,Leigh Anne Tuohy,1,,
3904,399,2188,Sean Tuohy,2,,
3905,399,2189,Michael Oher,3,,
3906,399,2156,S.J. Tuohy,4,,
3907,399,2190,Collins Tuohy,5,,
3908,399,2191,Coach Cotton,6,,
3909,399,2192,Mrs. Boswell,7,,
3910,399,2193,Denise Oher,8,,
3911,399,199,Miss Sue,9,,
3912,400,1857,Phil,1,,
3913,400,2194,Stu,2,,
3914,400,2195,Alan,3,,
3915,400,1799,Doug,4,,
3916,400,1034,Jade,5,,
3917,400,2196,Tracy,6,,
3918,400,1126,Sid,7,,
3919,400,2197,Mr. Chow,8,,
3920,400,2198,Melissa,9,,
3921,401,671,Margaret Tate,1,,
3922,401,2199,Andrew Paxton,2,,
3923,401,63,Grace Paxton,3,,
3924,401,1792,Joe Paxton,4,,
3925,401,2200,Grandma Annie,5,,
3926,401,2201,Mr. Gilbertson,6,,
3927,401,2202,Gertrude,7,,
3928,401,2203,Ramone,8,,
3929,401,2204,Bob Spaulding,9,,
3930,402,2114,Bella Swan,1,,
3931,402,2205,Gran,2,,
3932,402,2206,Edward Cullen,3,,
3933,402,2117,Charlie Swan,4,,
3934,402,2207,Jessica,5,,
3935,402,2122,Mike,6,,
3936,402,2121,Eric,7,,
3937,402,2208,Angela,8,,
3938,402,2119,Jacob Black,9,,
3939,403,2209,Toby,1,,
3940,403,2041,Ian,2,,
3941,403,1493,Dave,3,,
3942,403,1960,Alvin,4,,
3943,403,2043,Simon,5,,
3944,403,2044,Theodore,6,,
3945,403,2142,Eleanor,7,,
3946,403,1352,Jeanette,8,,
3947,403,2210,Brittany,9,,
3948,405,2211,Madison (Diatryma Girl) (voice),1,,
3949,405,2212,Scratte,2,,
3950,405,2213,Glypto Boy (voice),3,,
3951,405,2214,Aardvark Mom,4,,
3952,405,2215,Adult Molehog Male (voice),5,,
3953,405,2216,Gazelle,6,,
3954,405,2217,Molehog Mom / Shovelmouth Mom (voice),7,,
3955,405,2218,Beaver Girl,8,,
3956,405,1661,Ellie,9,,
3957,406,2145,Sherlock Holmes,1,,
3958,406,1828,Dr. John Watson,2,,
3959,406,1853,Irene Adler,3,,
3960,406,2219,Lord Henry Blackwood,4,,
3961,406,2157,Inspector Lestrade,5,,
3962,406,2220,Dredger,6,,
3963,406,2221,Mrs. Hudson,7,,
3964,406,2222,Mary Morstan,8,,
3965,406,2223,Constable Clark,9,,
3966,407,1398,Logan,1,,
3967,407,983,Victor Creed,2,,
3968,407,2224,Stryker,3,,
3969,407,2225,John Wraith,4,,
3970,407,2226,Kayla Silverfox,5,,
3971,407,2038,Fred Dukes,6,,
3972,407,2227,Chris Bradley,7,,
3973,407,2228,Remy LeBeau,8,,
3974,407,2229,Agent Zero,9,,
3975,408,2230,Kirk,1,,
3976,408,2231,Spock,2,,
3977,408,358,Spock Prime,3,,
3978,408,1519,Nero,4,,
3979,408,1299,Pike,5,,
3980,408,1785,Bones,6,,
3981,408,2232,Uhura,7,,
3982,408,2011,Scotty,8,,
3983,408,2233,Sulu,9,,
3984,409,1123,Larry Daley,1,,
3985,409,1975,Amelia Earhart,2,,
3986,409,1229,Jedediah,3,,
3987,409,919,Kahmunrah,4,,
3988,409,53,Teddy Roosevelt,5,,
3989,409,545,Ivan the Terrible,6,,
3990,409,2234,Napoleon Bonaparte,7,,
3991,409,2235,Octavius,8,,
3992,409,1997,Dr. McPhee,9,,
3993,410,2080,Sam Witwicky,1,,
3994,410,2081,Mikaela Banes,2,,
3995,410,2082,Major Lennox,3,,
3996,410,1685,USAF Chief Master Sergeant Epps,4,,
3997,410,1584,Simmons,5,,
3998,410,2236,Leo Spitz,6,,
3999,410,347,Ron Witwicky,7,,
4000,410,2237,Judy Witwicky,8,,
4001,410,2238,Alice,9,,
4002,412,1668,Carl Fredricksen,1,,
4003,412,779,Charles Muntz,2,,
4004,412,2239,Russell,3,,
4005,412,1545,Dug,4,,
4006,412,823,Beta,5,,
4007,412,2240,Gamma,6,,
4008,412,812,Construction Foreman Tom,7,,
4009,412,2241,Newsreel Announcer,8,,
4010,412,2242,Young Ellie,9,,
4011,413,820,Heavy Duty,1,,
4012,413,2243,McCullen,2,,
4013,413,2244,Baron de Cobray,3,,
4014,413,2245,The Doctor,4,,
4015,413,2246,Young Snake Eyes,5,,
4016,413,2247,Cover Girl,6,,
4017,413,2248,Storm Shadow,7,,
4018,413,2249,Ana,8,,
4019,413,2250,James McCullen - 1641,9,,
4020,415,2251,Jake Sully,1,,
4021,415,2232,Neytiri,2,,
4022,415,116,Dr. Grace Augustine,3,,
4023,415,2252,Colonel Miles Quaritch,4,,
4024,415,1477,Trudy Chacï¿½n,5,,
4025,415,1187,Parker Selfridge,6,,
4026,415,2253,Norm Spellman,7,,
4027,415,2254,Mo'at,8,,
4028,415,534,Eytukan,9,,
4029,416,1548,Harry Potter,1,,
4030,416,2255,Professor Albus Dumbledore,2,,
4031,416,2256,Fenrir Greyback,3,,
4032,416,2257,Waitress,4,,
4033,416,1881,Professor Horace Slughorn,5,,
4034,416,1822,Lily Potter,6,,
4035,416,2258,Ginny Weasley,7,,
4036,416,2259,Molly Weasley,8,,
4037,416,1634,Ron Weasley,9,,
4038,417,912,King George VI,1,,
4039,417,1535,Queen Elizabeth,2,,
4040,417,1432,Archbishop Cosmo Lang,3,,
4041,417,2260,Equerry,4,,
4042,417,2261,Private Secretary,5,,
4043,417,2262,Chauffeur,6,,
4044,417,2263,BBC Radio Announcer,7,,
4045,417,2264,Robert Wood,8,,
4046,417,2265,BBC Technician,9,,
4047,418,1708,Rooster Cogburn,1,,
4048,418,2266,Mattie Ross,2,,
4049,418,1014,LaBoeuf,3,,
4050,418,2056,Tom Chaney,4,,
4051,418,1184,Lucky Ned Pepper,5,,
4052,418,2267,Col. Stonehill,6,,
4053,418,2268,Undertaker,7,,
4054,418,2269,Emmett Quincy,8,,
4055,418,2270,Moon (The Kid),9,,
4056,419,1962,Dre Parker,1,,
4057,419,1155,Mr. Han,2,,
4058,419,2271,Sherry Parker,3,,
4059,419,2272,Meiying,4,,
4060,419,2273,Master Li,5,,
4061,419,2274,Meiying's Dad,6,,
4062,419,2275,Meiying's Mom,7,,
4063,419,2276,Cheng,8,,
4064,419,2277,Dre's Detroit Friend,9,,
4065,420,2278,Riley,1,,
4066,420,2114,Bella Swan,2,,
4067,420,2206,Edward Cullen,3,,
4068,420,2117,Charlie Swan,4,,
4069,420,2121,Eric,5,,
4070,420,2207,Jessica,6,,
4071,420,2122,Mike,7,,
4072,420,2208,Angela,8,,
4073,420,2279,Jasper Hale,9,,
4074,421,1695,Gru,1,,
4075,421,2034,Vector,2,,
4076,421,2280,Dr. Nefario,3,,
4077,421,1470,Gru's Mom,4,,
4078,421,1977,Mr. Perkins,5,,
4079,421,2281,Miss Hattie,6,,
4080,421,2282,Margo,7,,
4081,421,2283,Edith,8,,
4082,421,2284,Agnes,9,,
4083,422,1117,Teddy Daniels,1,,
4084,422,2285,Chuck Aule,2,,
4085,422,592,Dr. Cawley,3,,
4086,422,1639,Dr. Naehring,4,,
4087,422,2286,Dolores,5,,
4088,422,2287,Rachel 1,6,,
4089,422,877,Rachel 2,7,,
4090,422,2288,George Noyce,8,,
4091,422,1087,Warden,9,,
4092,423,1129,Lenny Feder,1,,
4093,423,1871,Eric Lamonsoff,2,,
4094,423,518,Kurt McKenzie,3,,
4095,423,2289,Marcus Higgins,4,,
4096,423,1261,Rob Hilliard,5,,
4097,423,1332,Roxanne Chase-Feder,6,,
4098,423,2290,Sally Lamonsoff,7,,
4099,423,2291,Deanne McKenzie,8,,
4100,423,2292,Gloria,9,,
4101,424,388,Jack Byrnes,1,,
4102,424,1123,Greg Focker,2,,
4103,424,1229,Kevin Rawley,3,,
4104,424,410,Bernie Focker,4,,
4105,424,373,Roz Focker,5,,
4106,424,374,Dina Byrnes,6,,
4107,424,1388,Pam Focker,7,,
4108,424,1897,Andi Garcia,8,,
4109,424,1523,Prudence,9,,
4110,425,2251,Perseus,1,,
4111,425,591,Zeus,2,,
4112,425,593,Hades,3,,
4113,425,2293,Calibos,4,,
4114,425,2175,Io,5,,
4115,425,2294,Andromeda,6,,
4116,425,2295,Danae,7,,
4117,425,2013,Draco,8,,
4118,425,2296,Apollo,9,,
4119,426,1666,Megamind,1,,
4120,426,722,Metro Man,2,,
4121,426,2297,Roxanne Ritchie,3,,
4122,426,1985,Tighten,4,,
4123,426,2041,Minion,5,,
4124,426,1123,Bernard,6,,
4125,426,2298,Megamind's Father (voice),7,,
4126,426,2299,Megamind's Mother,8,,
4127,426,1887,Lord Scott,9,,
4128,427,2300,Aang,1,,
4129,427,2098,Prince Zuko,2,,
4130,427,2301,Katara,3,,
4131,427,2279,Sokka,4,,
4132,427,2146,Uncle Iroh,5,,
4133,427,2204,Commander Zhao,6,,
4134,427,2061,Fire Lord Ozai,7,,
4135,427,2302,Princess Yue,8,,
4136,427,2303,Katara's Grandma,9,,
4137,428,1117,Cobb,1,50000000,
4138,428,2245,Arthur,2,,
4139,428,2025,Ariadne,3,,
4140,428,2304,Eames,4,,
4141,428,1735,Saito,5,,
4142,428,2305,Yusuf,6,,
4143,428,1919,Robert Fischer,7,,
4144,428,2306,Browning,8,,
4145,428,2307,Mal,9,,
4146,429,2035,Hiccup,1,,
4147,429,2308,Stoick,2,,
4148,429,2309,Gobber,3,,
4149,429,2310,Astrid,4,,
4150,429,1985,Snotlout,5,,
4151,429,2311,Fishlegs,6,,
4152,429,2312,Tuffnut,7,,
4153,429,2281,Ruffnut,8,,
4154,429,2313,Ack (voice),9,,
4155,430,450,Shrek,1,,
4156,430,253,Donkey,2,,
4157,430,1039,Princess Fiona,3,,
4158,430,1464,Puss in Boots,4,,
4159,430,1470,Queen (voice),5,,
4160,430,2314,Brogan,6,,
4161,430,1659,King (voice),7,,
4162,430,2315,Rumpelstiltskin,8,,
4163,430,1974,Gretched,9,,
4164,432,207,Mad Hatter,1,68000000,
4165,432,2316,Alice Kingsleigh,2,,
4166,432,1535,Red Queen,3,,
4167,432,1471,White Queen,4,,
4168,432,1419,Stayne - Knave of Hearts,5,,
4169,432,2317,Tweedledee,6,,
4170,432,2318,White Rabbit,7,,
4171,432,2319,Cheshire Cat,8,,
4172,432,405,Blue Caterpillar,9,,
4173,433,2145,Tony Stark,1,,
4174,433,835,Pepper Potts,2,,
4175,433,2320,Lt. Col. James 'Rhodey' Rhodes,3,,
4176,433,2321,Natalie Rushman,4,,
4177,433,1283,Justin Hammer,5,,
4178,433,2322,Ivan Vanko,6,,
4179,433,550,Nick Fury,7,,
4180,433,2148,Agent Coulson,8,,
4181,433,2323,Howard Stark,9,,
4182,434,519,Woody,1,,
4183,434,701,Buzz Lightyear,2,,
4184,434,1291,Jessie,3,,
4185,434,2324,Lotso,4,,
4186,434,809,Mr. Potato Head,5,,
4187,434,106,Ken,6,,
4188,434,811,Rex,7,,
4189,434,812,Hamm,8,,
4190,434,2325,Mrs. Potato Head,9,,
4191,435,2018,Minister Rufus Scrimgeour,1,,
4192,435,1635,Hermione Granger,2,,
4193,435,1551,Vernon Dursley,3,,
